row,Period,Năm,Tháng,BU,GEO,Province2,Product,Brand Lv1,Brand Lv2,Price Class,Qty,Revenue
189583,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,16M - 20M,4,66418184
189584,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,8M - 10M,6,51519546
189585,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,10M - 12M,1,10081818
189586,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,10M - 12M,4,39236364
189587,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,12M - 14M,4,49963638
189588,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,16M - 20M,1,15127273
189589,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,20M - 25M,4,78545456
189590,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,14M - 16M,4,49993636
189591,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,16M - 20M,4,57323636
189592,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,16M - 20M,2,32800909
189593,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,>25M,4,88330908
189594,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Lenovo,Lenovo,>25M,6,147272730
189595,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,12M - 14M,2,24345454
189596,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,10M - 12M,6,55276368
189597,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,8M - 10M,2,18163636
189598,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,10M - 12M,2,20830909
189599,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,14M - 16M,6,83400003
189600,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,16M - 20M,8,118472728
189601,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,16M - 20M,4,63963636
189602,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,16M - 20M,4,70509092
189603,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,20M - 25M,2,30484546
189604,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,16M - 20M,4,63969351
189605,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,20M - 25M,4,76145454
189606,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,20M - 25M,2,36284849
189607,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,20M - 25M,4,72207272
189608,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,>25M,4,87236364
189609,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,16M - 20M,1,16718182
189610,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,20M - 25M,4,84601820
189611,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,20M - 25M,15,296590908
189612,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,20M - 25M,4,79600000
189613,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,20M - 25M,8,160290912
189614,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,20M - 25M,4,90509092
189615,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,>25M,6,206672730
189616,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,12M - 14M,4,50245456
189617,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,16M - 20M,12,207818188
189618,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,MSI,MSI,16M - 20M,4,67345456
189619,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Others,Microsoft,>25M,6,165763644
189620,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Others,Avita,16M - 20M,6,83454546
189621,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Others,Avita,14M - 16M,4,54169697
189622,2021-04,2021,4,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Others,Avita,14M - 16M,6,78496362
189623,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Apple,Apple,>25M,3,70270230
189624,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Apple,Apple,>25M,6,174490908
189625,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,10M - 12M,0,0
189626,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,14M - 16M,6,77945454
189627,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,16M - 20M,2,33618182
189628,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,14M - 16M,6,73530000
189629,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,14M - 16M,8,103200000
189630,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,20M - 25M,8,151927272
189631,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,20M - 25M,4,81054548
189632,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,14M - 16M,2,27981818
189633,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,16M - 20M,6,98672730
189634,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,16M - 20M,4,70145456
189635,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,16M - 20M,2,28527272
189636,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,20M - 25M,4,79963636
189637,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,10M - 12M,6,57581820
189638,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,<8M,6,38127270
189639,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,<8M,6,43581816
189640,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Dell,Dell,10M - 12M,4,43236364
189641,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Dell,Dell,12M - 14M,4,45781820
189642,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,>25M,4,98420000
189643,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,14M - 16M,4,52474544
189644,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,16M - 20M,2,32890910
189645,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,14M - 16M,2,25709092
189646,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,16M - 20M,2,30382728
189647,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,16M - 20M,6,99957270
189648,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,16M - 20M,4,62147272
189649,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,14M - 16M,6,77036364
189650,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,16M - 20M,2,29227727
189651,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,HP,HP,12M - 14M,4,50509092
189652,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,8M - 10M,9,78170727
189653,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,12M - 14M,2,24863638
189654,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,16M - 20M,6,83405454
189655,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,16M - 20M,6,87520908
189656,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,16M - 20M,2,29854546
189657,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,12M - 14M,2,22890910
189658,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,16M - 20M,8,124298184
189659,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Lenovo,Lenovo,20M - 25M,4,77781820
189660,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,8M - 10M,8,72654544
189661,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,14M - 16M,9,126190908
189662,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,16M - 20M,6,93218184
189663,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,20M - 25M,8,159200000
189664,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,16M - 20M,4,72327272
189665,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,MSI,MSI,20M - 25M,2,44527272
189666,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,MSI,MSI,20M - 25M,8,181018184
189667,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,MSI,MSI,20M - 25M,4,76327272
189668,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,MSI,MSI,12M - 14M,4,50690910
189669,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,MSI,MSI,20M - 25M,4,75965456
189670,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Others,Microsoft,>25M,6,134950908
189671,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Others,Avita,16M - 20M,3,46336365
189672,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Apple,Apple,>25M,4,114509092
189673,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,14M - 16M,2,26163636
189674,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,14M - 16M,9,116372727
189675,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,20M - 25M,4,81781820
189676,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,16M - 20M,6,98402730
189677,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,16M - 20M,6,104672730
189678,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,20M - 25M,8,163200000
189679,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,10M - 12M,6,57218184
189680,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,10M - 12M,8,84290912
189681,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,<8M,3,19063635
189682,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,<8M,6,43581816
189683,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Dell,Dell,>25M,4,94163636
189684,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Dell,Dell,10M - 12M,8,86109092
189685,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Dell,Dell,12M - 14M,6,67581816
189686,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Dell,Dell,12M - 14M,8,91563640
189687,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Dell,Dell,12M - 14M,8,93018184
189688,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,14M - 16M,4,54509092
189689,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,16M - 20M,6,96490911
189690,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,16M - 20M,2,33319090
189691,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,10M - 12M,4,39963636
189692,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,12M - 14M,2,23072728
189693,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,16M - 20M,6,85966362
189694,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,16M - 20M,3,49881819
189695,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,HP,HP,14M - 16M,6,86127270
189696,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Lenovo,Lenovo,20M - 25M,4,75963636
189697,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Lenovo,Lenovo,8M - 10M,4,35963636
189698,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Lenovo,Lenovo,14M - 16M,2,26890909
189699,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Lenovo,Lenovo,8M - 10M,6,48060000
189700,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Lenovo,Lenovo,14M - 16M,6,74104090
189701,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Lenovo,Lenovo,12M - 14M,8,101018184
189702,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,10M - 12M,4,37418180
189703,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,8M - 10M,2,17800000
189704,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,14M - 16M,4,54509096
189705,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,>25M,2,43618182
189706,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,16M - 20M,4,69054544
189707,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,MSI,MSI,20M - 25M,3,57245454
189708,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,MSI,MSI,12M - 14M,2,25254546
189709,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,MSI,MSI,16M - 20M,4,67329092
189710,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Others,Avita,14M - 16M,8,104727272
189711,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Others,Avita,14M - 16M,4,52363636
189712,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Apple,Apple,>25M,4,110872728
189713,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Apple,Apple,16M - 20M,3,46340454
189714,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Apple,Apple,>25M,15,428045451
189715,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,16M - 20M,2,29347272
189716,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,14M - 16M,2,25618184
189717,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,14M - 16M,3,39027272
189718,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,20M - 25M,6,107400000
189719,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,20M - 25M,6,113727728
189720,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,>25M,1,22718182
189721,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,20M - 25M,3,62700000
189722,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,16M - 20M,4,68812120
189723,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,16M - 20M,4,65781820
189724,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,16M - 20M,15,257687724
189725,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,20M - 25M,6,114490911
189726,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,16M - 20M,6,82854546
189727,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,20M - 25M,2,39618182
189728,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,10M - 12M,1,9263636
189729,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,10M - 12M,2,19072728
189730,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,<8M,12,76254540
189731,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,12M - 14M,6,67036362
189732,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,<8M,4,25418180
189733,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,<8M,4,29054544
189734,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,20M - 25M,3,56427273
189735,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,>25M,6,152672730
189736,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,>25M,6,153600000
189737,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,10M - 12M,4,43357578
189738,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,10M - 12M,4,42509092
189739,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,>25M,6,158018184
189740,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,12M - 14M,4,45781820
189741,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,12M - 14M,4,45054544
189742,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,16M - 20M,3,43881819
189743,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Dell,Dell,12M - 14M,6,69763638
189744,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,20M - 25M,4,80145456
189745,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,14M - 16M,6,81945456
189746,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,16M - 20M,4,63781820
189747,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,16M - 20M,6,93739092
189748,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,14M - 16M,2,25018182
189749,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,8M - 10M,2,17800000
189750,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,16M - 20M,2,30382728
189751,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,16M - 20M,12,206987730
189752,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,16M - 20M,2,31254546
189753,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,14M - 16M,4,51600000
189754,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,12M - 14M,3,32427273
189755,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,12M - 14M,4,45054546
189756,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,16M - 20M,4,59842424
189757,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,16M - 20M,3,50154546
189758,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,14M - 16M,8,115563636
189759,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,HP,HP,12M - 14M,12,146890904
189760,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,20M - 25M,3,57063636
189761,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,8M - 10M,4,32694544
189762,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,14M - 16M,3,40063635
189763,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,8M - 10M,6,52854546
189764,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,10M - 12M,8,79927272
189765,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,10M - 12M,12,118800000
189766,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,20M - 25M,4,78545456
189767,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Lenovo,Lenovo,14M - 16M,8,98805456
189768,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,10M - 12M,3,28609092
189769,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,8M - 10M,6,53400000
189770,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,10M - 12M,2,21618182
189771,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,16M - 20M,3,41211819
189772,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,16M - 20M,3,54245457
189773,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,16M - 20M,8,126472728
189774,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,20M - 25M,1,18536364
189775,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,20M - 25M,6,105490914
189776,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,20M - 25M,4,71963636
189777,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,20M - 25M,2,43618182
189778,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,16M - 20M,4,66872728
189779,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,MSI,MSI,20M - 25M,6,119127270
189780,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,MSI,MSI,>25M,8,182836360
189781,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,MSI,MSI,12M - 14M,4,49436364
189782,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Others,Microsoft,>25M,3,67475454
189783,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Others,Avita,14M - 16M,2,26181818
189784,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Apple,Apple,>25M,12,306254552
189785,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Apple,Apple,>25M,10,327606060
189786,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,12M - 14M,4,49781820
189787,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,16M - 20M,16,243733328
189788,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,14M - 16M,2,24890910
189789,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,14M - 16M,9,116304546
189790,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,16M - 20M,2,30890910
189791,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,20M - 25M,2,35800000
189792,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,20M - 25M,10,186575756
189793,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,>25M,2,45436364
189794,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,>25M,10,293727270
189795,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,20M - 25M,2,41345456
189796,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,>25M,8,199927272
189797,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,14M - 16M,3,41972727
189798,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,16M - 20M,4,68872726
189799,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,20M - 25M,8,151200008
189800,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,16M - 20M,2,31072728
189801,2021-04,2021,4,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,20M - 25M,4,76812122
